snr,scenario_encoded,biosensor_type_encoded,noise_preset_encoded,detection_rate,fnr,ttd
23.5895496099162,0,3,2,1.0,0.0,3157.067132069832
18.233192218556784,0,2,0,1.0,0.0511025926615019,2486.8476323843065
21.50981622319971,1,3,2,1.0,0.0130009809533389,1843.8856792598945
39.86242406149893,2,3,1,1.0,0.0,408.08419337555017
0.2102159970362662,0,1,0,1.0,0.1054023465815149,87.19698539633806
16.55745888482633,0,0,0,0.997229916897507,0.0194610096498973,1832.6828414933475
2.529917207593825,0,1,0,1.0,0.0789110247377686,4937.242087573373
16.953882542874613,1,1,2,1.0,0.0023954411186508,1700.2951191289756
36.52207201404385,0,1,1,1.0,0.0570267980949898,555.1092127301166
27.778089305194506,0,1,1,0.997229916897507,0.0,2128.6338288922525
17.1885576727333,0,1,2,1.0,0.051638984173215,2061.110179791356
21.23306753867848,2,3,2,1.0,0.0246831369595581,159.3569463168544
15.85783836477348,1,0,2,0.997229916897507,0.0188214815093322,2612.982319220222
17.56041026951696,2,3,0,1.0,0.0120447011654472,2725.4169117422966
18.01445747338316,0,1,2,1.0,0.0213661957077468,1091.3639822091848
19.927729073603523,2,1,2,1.0,0.0751071254844474,1184.121500929103
11.393187179573909,1,1,0,1.0,0.0144974851891355,3042.880751816413
22.98750758714328,2,2,2,1.0,0.0126190850929556,437.5481820479408
-9.286998785997405,0,0,0,0.997229916897507,0.1274758426116564,2979.200734070436
22.23227003488779,2,3,2,1.0,0.0461563914670581,2861.213067952499
21.14540360317119,0,0,2,0.997229916897507,0.0,2444.9469598646688
18.91440911664088,1,1,2,1.0,0.0144164296533521,453.5900533533186
16.87129463383005,0,0,0,1.0,0.0698037376349254,2140.536910134477
23.86400080504,1,3,2,1.0,0.0152851146210293,3395.6780275405617
23.977803616456725,0,2,2,1.0,0.0359203140602908,3126.663721946142
17.39667484538105,2,2,0,1.0,0.0500442756782693,2392.254153483238
13.550147616140713,2,1,0,1.0,0.0425316439844867,2391.8999282139707
6.759829472945325,0,2,0,1.0,0.0605116989702878,2486.120412403251
22.944751875782234,1,1,2,1.0,0.0128188782319856,666.8848463510033
39.6840811822325,0,0,1,0.997229916897507,0.0136739958253143,687.9309199149784
-10.878877530713057,0,1,0,1.0,0.1211789762878529,5842.078779937658
22.391905336237016,1,2,2,1.0,0.0331128651589346,1166.6462396154045
-5.945126828710315,1,1,2,1.0,0.0088419932293212,6870.784352323074
37.49957089070758,0,3,1,1.0,0.0108531421661279,1540.0889483760295
8.721979199978335,0,2,0,1.0,0.1181343685809946,2161.526263669496
22.21229510750172,0,1,2,1.0,0.0,79.12526942063928
15.675349936902238,1,3,0,1.0,0.0143932674323398,3476.6593387447792
17.079643637960967,2,2,2,1.0,0.0286593449540375,3329.5989299919734
23.735611406695934,2,3,2,1.0,0.0605855038850736,3090.233544172617
22.070231049343164,2,1,2,1.0,0.0047302722629256,2580.680992561837
17.831671404073923,0,2,0,1.0,0.0327517136617055,3948.142524790229
34.96491601912184,0,2,1,1.0,0.0261601527168956,1600.1806008447554
3.4721509856450936,0,3,0,1.0,0.1214320663201126,3314.0839702749054
28.242650849316988,1,0,1,0.997229916897507,0.0125774048376255,3163.6644878789084
39.574672582128485,1,2,1,1.0,0.0023525243893562,677.0442667619224
11.569506177915246,2,0,0,0.997229916897507,0.0541147131228368,4099.881281345244
10.349048043107585,2,1,0,1.0,0.0265467011470101,4700.855891004742
9.728033912442482,2,2,2,1.0,0.0987405611216276,3084.032699864858
2.508368464654676,0,3,0,1.0,0.1082601652944987,1774.6474907820923
-16.019433507161697,2,3,0,1.0,0.1410107265860841,428.4836331471268
23.459384892916336,2,2,2,1.0,0.0324744592481581,2922.8973184486536
35.23583873355743,0,2,1,1.0,0.00209635948778,622.5030458383596
-5.147978840697416,0,2,0,1.0,0.1193179956787025,5916.910600830495
17.83867425154396,1,0,0,0.997229916897507,0.0189666219346713,2823.7545879787203
5.726729736323753,1,0,2,0.997229916897507,0.0094136235400479,4775.523522097767
22.74309681953225,1,2,2,1.0,0.007001307131067,3741.221430865295
8.228058647643751,2,2,2,1.0,0.0905877195977918,2959.017152203064
19.894771313591495,2,2,2,1.0,0.040801033021014,1843.7384399206528
23.290755009765714,1,1,2,1.0,0.0086388522779383,254.99806272875853
19.565635454111597,1,1,1,1.0,0.0376440047148985,2033.8936434924683
23.73133109766181,0,0,2,1.0,0.0615294557093162,1445.389780596743
16.94493766156671,2,0,0,0.997229916897507,0.0199632031310368,4124.5489038002825
7.571602396786886,2,2,0,1.0,0.0943155422915547,2869.538491568816
11.969970213489036,1,1,0,1.0,0.0031958921166152,3892.065585482349
30.24286528184588,1,2,1,1.0,0.0110790384792642,1121.3242924149488
22.246553387246788,2,0,2,0.997229916897507,0.0076355887536327,2468.0549033117018
12.5326397362677,1,2,2,1.0,0.0081540419767452,4619.320483133196
39.917241821053295,1,3,1,1.0,0.007470005400465,800.6989233404685
18.28068141552367,1,1,0,1.0,0.0183092940530437,2981.9572814235653
38.36774861649776,1,1,1,1.0,0.0022854999073672,3341.620531454412
38.0040920204045,0,1,1,1.0,0.0,1498.4311657780545
31.41551231998381,2,0,1,0.997229916897507,0.0392884179243849,1406.0628262967125
6.852143157236116,2,0,0,1.0,0.1033825829361336,1297.371413525938
15.058683833450232,1,1,0,1.0,0.0019167178265633,3132.1135667834383
13.999712783785796,1,0,2,0.997229916897507,0.0140042798621743,3981.643260268819
17.411454239747446,2,2,0,1.0,0.0375447357309333,2867.3021294488203
20.53527972918676,1,2,2,1.0,0.0065246698712605,118.35352854538742
17.078616976322948,0,0,2,1.0,0.0033008513002425,4080.068772165242
19.832460541809805,2,0,2,1.0,0.0320092492944135,1261.7977388146903
22.07650587321038,2,0,2,0.997229916897507,0.0548747246282848,1171.9401632973224
5.784723059202226,0,1,2,1.0,0.0848586683386639,2405.545095069361
33.32272170102694,0,0,1,0.997229916897507,0.0283225848523688,1112.767168726691
14.797325516014938,2,3,0,1.0,0.057261691647666,3849.439124154858
14.77102027318461,2,1,2,1.0,0.0616675650583548,2762.6523845374654
16.278003998219074,2,0,0,1.0,0.0740327724104158,1369.5442196527956
21.089313669529805,2,0,2,1.0,0.0245626395351542,1892.470457262653
20.350815104466395,2,2,2,1.0,0.0310278327509458,3524.6808258905967
21.928958985237728,1,2,2,1.0,0.0068602094320902,811.0773526497812
-6.016642216307061,0,1,0,0.997229916897507,0.1295928839482149,4352.068673323689
38.27575136286582,1,2,1,1.0,0.0137278348280251,1573.5520146839087
37.44643103244048,2,0,1,0.997229916897507,0.0455343470032992,3198.165188049077
23.39880894954992,0,1,2,1.0,0.0344746627211257,1722.295382300993
22.477610592621996,1,2,2,1.0,0.0005738368906365,1972.3931307119244
12.314988630329236,2,1,0,1.0,0.0544888562133662,2256.721113999425
19.246023632572268,1,1,2,1.0,0.0073075864067471,2304.016405260379
38.85730513366473,2,3,1,1.0,0.0375995097003714,3114.343098992606
12.791466017229553,0,1,2,1.0,0.0634588599696106,1506.4215632212338
20.275347635546726,2,1,2,1.0,0.0321318255942465,3002.708109015216
33.12597821355583,1,0,1,0.997229916897507,0.0547369432553688,342.2469365678923
21.860126133889874,0,1,2,1.0,0.0292414688923769,2968.8052887915405
35.39134316684366,2,0,1,0.997229916897507,0.0341954940382242,1693.1389189719116
16.836699671987304,1,3,0,1.0,0.0008945371340638,2860.962032564515
38.04297636716154,2,2,1,1.0,0.0177285432499397,2582.5983018356724
20.279316975524573,0,0,2,1.0,0.039166453374919,1287.1503939577633
4.256822497751981,1,2,2,1.0,0.0153954733605522,5305.796407637001
37.99241287827935,2,1,1,1.0,0.0508759572657793,3500.011704158584
17.216211535817386,0,0,0,1.0,0.0405575972071936,158.51053014434288
39.1227997129867,2,3,1,1.0,0.0343110456525427,1974.978328347524
23.631384200226428,1,2,2,1.0,0.0045509261938144,2955.877331162616
19.931006421843527,1,2,2,1.0,0.0170490972819868,515.1469695446183
14.692064580708877,2,3,2,1.0,0.0031272498524442,3361.4218831892194
23.33208547003925,2,2,2,1.0,0.0279294646247806,505.3906692644892
-18.00628974369835,1,1,2,1.0,0.0052776213961748,6477.815536936856
19.596787967877155,2,3,2,1.0,0.079955023432111,2021.8411987732495
37.84157660703556,0,2,1,1.0,0.0181164782696291,1352.4922376236989
22.633024813970945,0,0,2,1.0,0.0353351101082256,462.02565723254025
22.55041470601743,0,1,2,1.0,0.046893108463536,919.529650091323
39.32797200534412,0,3,1,1.0,0.000959913224968,2631.1288178470763
16.932036011874033,1,3,0,1.0,0.0148403891972477,1839.4799664233688
7.072767872677667,2,1,2,1.0,0.0678243416492977,703.5391094848949
6.891237209022614,0,1,2,1.0,0.0856384628063823,399.0761565222602
23.283254931168848,0,2,2,1.0,0.0311735686107052,3353.6013602702938
23.53370401223931,1,0,2,0.997229916897507,0.0125701294706488,2133.476254958987
-5.127400525866289,2,1,2,0.997229916897507,0.1271136166422292,2636.6270644686056
19.07107689275925,0,1,2,1.0,0.0238041119558634,2301.3998445413195
-4.575786910867366,0,2,0,1.0,0.1696200099722276,5378.877522767853
21.77858688482654,1,2,2,1.0,0.0042661933335499,585.0200125625464
-10.095692213741,1,1,0,1.0,0.0038271662911101,7490.657750315808
4.818107533273432,2,3,2,1.0,0.0684796059891418,4623.433468405568
17.595922417120875,1,1,0,1.0,0.0120379180893496,3830.3145835674095
10.606242594152333,2,3,0,1.0,0.0666776655040753,3596.578383467
10.572721875567607,2,3,0,1.0,0.0328113825626105,2702.860294586555
17.95591404657229,2,3,0,1.0,0.0741651872175238,1016.6001571207288
23.647053098747048,0,1,2,1.0,0.0315434916691639,3659.695620998904
23.671088553105008,0,0,2,0.997229916897507,0.032327155482746,1723.8063101395132
12.237383083281845,2,0,2,0.997229916897507,0.0279681644174193,2307.189887947615
10.342179870834524,1,3,0,1.0,0.0029992835990508,4117.282166127015
20.146342274444194,1,1,2,1.0,0.0015617359293561,2852.3796434202186
16.648078226488128,0,3,0,1.0,0.0654873700902475,2190.029444727533
22.929186015412817,0,2,2,1.0,0.0207141824975469,2399.850582219729
15.964339927807227,1,0,0,1.0,0.0010349347762063,1703.5252063224484
27.575842043613864,2,1,1,1.0,0.0088223589578624,2585.7451645485967
24.232111562144286,0,0,2,1.0,0.0263766678155732,3224.2324600237384
18.737165244498478,0,2,2,1.0,0.0474695067468289,1049.7667470677957
39.467311363479794,0,3,1,1.0,0.0075125810701815,127.7537426545348
16.794113164178288,0,3,0,1.0,0.0515304685760843,3844.473846829824
16.634119612604895,1,2,0,1.0,0.0074291792543914,221.6141225550924
23.80775787773436,0,2,2,1.0,0.0173415406494698,2011.4182556109768
18.3509799892124,0,3,2,1.0,0.0044929635438398,122.65784699612972
39.86545271179018,0,3,1,1.0,0.0311738442385535,1026.2507281466585
3.4563801288972327,2,0,0,0.997229916897507,0.0546625581056642,241.14730367791915
-3.028263089965077,1,2,2,1.0,0.0115980707529981,4033.4498881470654
22.22378716733598,1,0,2,1.0,0.0131686965824529,2057.8532668914777
38.91151794416015,0,2,1,1.0,0.0158564500125795,1044.1214027532362
34.34923018489925,0,2,1,1.0,0.0,602.7026052740921
18.836301834230667,0,0,2,0.997229916897507,0.0430093547059285,1175.5842158628177
17.80291414644465,1,0,0,0.997229916897507,0.007182018965388,3482.9075697674875
30.339806280721422,1,1,1,1.0,0.0133946403462498,3491.3228971620806
17.75558884712446,0,2,2,1.0,0.0196466269676813,759.292997612589
23.00977799724064,0,2,2,1.0,0.0,3205.913280272635
-1.645602881588876,2,1,2,1.0,0.1620233725631798,6696.537934212417
20.137736379932768,1,1,2,1.0,0.0168621086263882,1426.2163326867249
8.539259213804947,0,2,2,1.0,0.0989347274440103,3092.522449261959
11.411072412994336,0,1,0,1.0,0.0776389925301597,1021.312821969181
18.15675714388036,1,0,2,0.997229916897507,0.018760776584156,233.7782419911002
12.187875900842757,2,2,2,1.0,0.0557091740223861,2333.667545767729
23.661694218706906,1,3,2,1.0,0.0117239066961033,3645.9470076792713
24.180079526608623,0,2,2,1.0,0.0597871693690673,3367.8151741281767
9.694909172790476,0,2,2,1.0,0.1245582812252804,3183.4882668042405
16.791531303803783,0,2,0,1.0,0.0059638592778113,2898.0754248165163
24.121883924734085,0,3,2,1.0,0.0,1162.019474463434
17.0926051709157,0,1,0,1.0,0.0167385806749566,3715.118354660312
36.10341394310086,1,1,1,1.0,0.0037008316719365,3144.115093030905
16.796792194137016,0,1,2,1.0,0.0331693451430065,3513.6507890761186
12.947021205852948,0,0,0,1.0,0.0069280632478783,2611.3091600457974
18.246357691997563,2,1,0,1.0,0.0421895427957611,490.46318357122857
4.485352294805516,1,3,2,1.0,0.0061558797941671,2091.345697153031
18.282530918252338,0,3,2,1.0,0.0579944040528347,1537.4060567343008
23.7475178686278,1,0,2,1.0,0.016546797242063,3624.722078336047
11.395878109046713,1,2,2,1.0,0.0048804167211993,3378.401803985456
4.737344734300413,0,0,0,1.0,0.0949604753213358,3005.7686118999954
-0.8248163787527442,2,1,0,1.0,0.123758067535714,346.3532526675719
-1.18121086620903,0,1,0,1.0,0.1371201379371931,4662.42870112416
30.006039015261155,1,1,1,1.0,0.0154431344279337,336.0542681815908
38.77680289334167,2,2,1,1.0,0.0148953685067658,744.6465582281055
13.733390809594814,0,0,0,0.997229916897507,0.0617804272321963,2292.7037163234127
5.28932403348937,1,0,0,1.0,0.0072042034124115,4132.960211743345
